"Date","Open(QUSD3MFSR=X)","High(QUSD3MFSR=X)","Low(QUSD3MFSR=X)","Last(QUSD3MFSR=X)"
"3/9/2020","","","","0.2495"
"2/9/2020","","","","0.25125"
"1/9/2020","","","","0.25113"
"28/8/2020","","","","0.24088"
"27/8/2020","","","","0.246"
"26/8/2020","","","","0.25588"
"25/8/2020","","","","0.251"
"24/8/2020","","","","0.23375"
"21/8/2020","","","","0.25"
"20/8/2020","","","","0.25613"
"19/8/2020","","","","0.24688"
"18/8/2020","","","","0.253"
"17/8/2020","","","","0.26775"
"14/8/2020","","","","0.27038"
"13/8/2020","","","","0.28013"
"12/8/2020","","","","0.26475"
"11/8/2020","","","","0.2535"
"10/8/2020","","","","0.25688"
"7/8/2020","","","","0.2525"
"6/8/2020","","","","0.24325"
"5/8/2020","","","","0.242"
"4/8/2020","","","","0.2485"
"3/8/2020","","","","0.249"
"31/7/2020","","","","0.24875"
"30/7/2020","","","","0.251"
"29/7/2020","","","","0.26063"
"28/7/2020","","","","0.26825"
"27/7/2020","","","","0.26963"
"24/7/2020","","","","0.24675"
"23/7/2020","","","","0.2445"
"22/7/2020","","","","0.2635"
"21/7/2020","","","","0.2555"
"20/7/2020","","","","0.25775"
"17/7/2020","","","","0.27138"
"16/7/2020","","","","0.27175"
"15/7/2020","","","","0.27288"
"14/7/2020","","","","0.27088"
"13/7/2020","","","","0.275"
"10/7/2020","","","","0.26813"
"9/7/2020","","","","0.26625"
"8/7/2020","","","","0.27288"
"7/7/2020","","","","0.26838"
"6/7/2020","","","","0.2765"
"3/7/2020","","","","0.27588"
"2/7/2020","","","","0.30375"
"1/7/2020","","","","0.2985"
"30/6/2020","","","","0.302"
"29/6/2020","","","","0.29613"
"26/6/2020","","","","0.30788"
"25/6/2020","","","","0.306"
"24/6/2020","","","","0.28375"
"23/6/2020","","","","0.29688"
"22/6/2020","","","","0.29663"
"19/6/2020","","","","0.30513"
"18/6/2020","","","","0.30638"
"17/6/2020","","","","0.31625"
"16/6/2020","","","","0.30788"
"15/6/2020","","","","0.299"
"12/6/2020","","","","0.32088"
"11/6/2020","","","","0.31338"
"10/6/2020","","","","0.31838"
"9/6/2020","","","","0.31463"
"8/6/2020","","","","0.30975"
"5/6/2020","","","","0.31288"
"4/6/2020","","","","0.31763"
"3/6/2020","","","","0.32663"
"2/6/2020","","","","0.3305"
"1/6/2020","","","","0.33713"
"29/5/2020","","","","0.344"
"28/5/2020","","","","0.35"
"27/5/2020","","","","0.3625"
"26/5/2020","","","","0.37125"
"22/5/2020","","","","0.36925"
"21/5/2020","","","","0.3595"
"20/5/2020","","","","0.358"
"19/5/2020","","","","0.37413"
"18/5/2020","","","","0.37663"
"15/5/2020","","","","0.3805"
"14/5/2020","","","","0.38563"
"13/5/2020","","","","0.39238"
"12/5/2020","","","","0.424"
"11/5/2020","","","","0.4335"
"7/5/2020","","","","0.43463"
"6/5/2020","","","","0.44763"
"5/5/2020","","","","0.474"
"4/5/2020","","","","0.50088"
"1/5/2020","","","","0.54088"
"30/4/2020","","","","0.55613"
"29/4/2020","","","","0.68663"
"28/4/2020","","","","0.76013"
"27/4/2020","","","","0.84075"
"24/4/2020","","","","0.88713"
"23/4/2020","","","","0.99138"
"22/4/2020","","","","1.02025"
"21/4/2020","","","","1.043"
"20/4/2020","","","","1.09763"
"17/4/2020","","","","1.109"
"16/4/2020","","","","1.13525"
"15/4/2020","","","","1.13488"
"14/4/2020","","","","1.17613"
"9/4/2020","","","","1.21888"
"8/4/2020","","","","1.31138"
"7/4/2020","","","","1.31988"
"6/4/2020","","","","1.35238"
"3/4/2020","","","","1.38738"
"2/4/2020","","","","1.373"
"1/4/2020","","","","1.4365"
"31/3/2020","","","","1.4505"
"30/3/2020","","","","1.43338"
"27/3/2020","","","","1.45013"
"26/3/2020","","","","1.37463"
"25/3/2020","","","","1.267"
"24/3/2020","","","","1.23238"
"23/3/2020","","","","1.21563"
"20/3/2020","","","","1.20413"
"19/3/2020","","","","1.19513"
"18/3/2020","","","","1.11575"
"17/3/2020","","","","1.05188"
"16/3/2020","","","","0.88938"
"13/3/2020","","","","0.84313"
"12/3/2020","","","","0.7405"
"11/3/2020","","","","0.7725"
"10/3/2020","","","","0.78413"
"9/3/2020","","","","0.76813"
"6/3/2020","","","","0.896"
"5/3/2020","","","","0.99888"
"4/3/2020","","","","1.00063"
"3/3/2020","","","","1.31425"
"2/3/2020","","","","1.25375"
"28/2/2020","","","","1.46275"
"27/2/2020","","","","1.58038"
"26/2/2020","","","","1.61325"
"25/2/2020","","","","1.63763"
"24/2/2020","","","","1.64663"
"21/2/2020","","","","1.67925"
"20/2/2020","","","","1.68275"
"19/2/2020","","","","1.696"
"18/2/2020","","","","1.69463"
"17/2/2020","","","","1.69288"
"14/2/2020","","","","1.69175"
"13/2/2020","","","","1.69163"
"12/2/2020","","","","1.70375"
"11/2/2020","","","","1.70725"
"10/2/2020","","","","1.71313"
"7/2/2020","","","","1.73088"
"6/2/2020","","","","1.73413"
"5/2/2020","","","","1.74163"
"4/2/2020","","","","1.73738"
"3/2/2020","","","","1.741"
"31/1/2020","","","","1.75113"
"30/1/2020","","","","1.76325"
"29/1/2020","","","","1.77713"
"28/1/2020","","","","1.7695"
"27/1/2020","","","","1.7745"
"24/1/2020","","","","1.79538"
"23/1/2020","","","","1.79413"
"22/1/2020","","","","1.80088"
"21/1/2020","","","","1.80625"
"20/1/2020","","","","1.80213"
"17/1/2020","","","","1.81913"
"16/1/2020","","","","1.82663"
"15/1/2020","","","","1.83613"
"14/1/2020","","","","1.84263"
"13/1/2020","","","","1.83125"
"10/1/2020","","","","1.83775"
"9/1/2020","","","","1.84788"
"8/1/2020","","","","1.834"
"7/1/2020","","","","1.878"
"6/1/2020","","","","1.87225"
"3/1/2020","","","","1.87388"
"2/1/2020","","","","1.90025"
"31/12/2019","","","","1.90838"
"30/12/2019","","","","1.90938"
"27/12/2019","","","","1.94463"
"24/12/2019","","","","1.9605"
"23/12/2019","","","","1.94663"
"20/12/2019","","","","1.93475"
"19/12/2019","","","","1.92775"
"18/12/2019","","","","1.908"
"17/12/2019","","","","1.9025"
"16/12/2019","","","","1.8985"
"13/12/2019","","","","1.89963"
"12/12/2019","","","","1.89363"
"11/12/2019","","","","1.88738"
"10/12/2019","","","","1.88725"
"9/12/2019","","","","1.88838"
"6/12/2019","","","","1.8905"
"5/12/2019","","","","1.885"
"4/12/2019","","","","1.88713"
"3/12/2019","","","","1.8915"
"2/12/2019","","","","1.90013"
"29/11/2019","","","","1.9055"
"28/11/2019","","","","1.90688"
"27/11/2019","","","","1.91375"
"26/11/2019","","","","1.90863"
"25/11/2019","","","","1.91863"
"22/11/2019","","","","1.91725"
"21/11/2019","","","","1.9095"
"20/11/2019","","","","1.89875"
"19/11/2019","","","","1.89463"
"18/11/2019","","","","1.8985"
"15/11/2019","","","","1.90263"
"14/11/2019","","","","1.90413"
"13/11/2019","","","","1.90988"
"12/11/2019","","","","1.90925"
"11/11/2019","","","","1.90463"
"8/11/2019","","","","1.90063"
"7/11/2019","","","","1.90138"
"6/11/2019","","","","1.90425"
"5/11/2019","","","","1.8935"
"4/11/2019","","","","1.90825"
"1/11/2019","","","","1.8905"
"31/10/2019","","","","1.90225"
"30/10/2019","","","","1.90913"
"29/10/2019","","","","1.92713"
"28/10/2019","","","","1.9355"
"25/10/2019","","","","1.92813"
"24/10/2019","","","","1.93563"
"23/10/2019","","","","1.93963"
"22/10/2019","","","","1.936"
"21/10/2019","","","","1.934"
"18/10/2019","","","","1.95325"
"17/10/2019","","","","1.96588"
"16/10/2019","","","","2.00325"
"15/10/2019","","","","2.00213"
"14/10/2019","","","","2.00088"
"11/10/2019","","","","2.00088"
"10/10/2019","","","","1.98613"
"9/10/2019","","","","1.98425"
"8/10/2019","","","","2.0095"
"7/10/2019","","","","2.012"
"4/10/2019","","","","2.027"
"3/10/2019","","","","2.04313"
"2/10/2019","","","","2.05638"
"1/10/2019","","","","2.08863"
"30/9/2019","","","","2.08513"
"27/9/2019","","","","2.09863"
"26/9/2019","","","","2.10438"
"25/9/2019","","","","2.09963"
"24/9/2019","","","","2.113"
"23/9/2019","","","","2.10625"
"20/9/2019","","","","2.13463"
"19/9/2019","","","","2.15888"
"18/9/2019","","","","2.15588"
"17/9/2019","","","","2.16413"
"16/9/2019","","","","2.14513"
"13/9/2019","","","","2.13938"
"12/9/2019","","","","2.1185"
"11/9/2019","","","","2.12725"
"10/9/2019","","","","2.13163"
"9/9/2019","","","","2.13838"
"6/9/2019","","","","2.13413"
"5/9/2019","","","","2.10213"
"4/9/2019","","","","2.11238"
"3/9/2019","","","","2.12663"
"2/9/2019","","","","2.13275"
"30/8/2019","","","","2.13763"
"29/8/2019","","","","2.13175"
"28/8/2019","","","","2.12413"
"27/8/2019","","","","2.11738"
"23/8/2019","","","","2.14438"
"22/8/2019","","","","2.13225"
"21/8/2019","","","","2.14763"
"20/8/2019","","","","2.1495"
"19/8/2019","","","","2.1515"
"16/8/2019","","","","2.13588"
"15/8/2019","","","","2.12375"
"14/8/2019","","","","2.16838"
"13/8/2019","","","","2.15813"
"12/8/2019","","","","2.17525"
"9/8/2019","","","","2.17563"
"8/8/2019","","","","2.181"
"7/8/2019","","","","2.1845"
"6/8/2019","","","","2.187"
"5/8/2019","","","","2.209"
"2/8/2019","","","","2.23925"
"1/8/2019","","","","2.28675"
"31/7/2019","","","","2.26563"
"30/7/2019","","","","2.25313"
"29/7/2019","","","","2.2555"
"26/7/2019","","","","2.26575"
"25/7/2019","","","","2.25575"
"24/7/2019","","","","2.26663"
"23/7/2019","","","","2.2755"
"22/7/2019","","","","2.28275"
"19/7/2019","","","","2.25938"
"18/7/2019","","","","2.27763"
"17/7/2019","","","","2.3025"
"16/7/2019","","","","2.29963"
"15/7/2019","","","","2.30325"
"12/7/2019","","","","2.32225"
"11/7/2019","","","","2.30338"
"10/7/2019","","","","2.3395"
"9/7/2019","","","","2.34075"
"8/7/2019","","","","2.33775"
"5/7/2019","","","","2.31138"
"4/7/2019","","","","2.30263"
"3/7/2019","","","","2.2885"
"2/7/2019","","","","2.313"
"1/7/2019","","","","2.33188"
"28/6/2019","","","","2.31988"
"27/6/2019","","","","2.31888"
"26/6/2019","","","","2.32988"
"25/6/2019","","","","2.31125"
"24/6/2019","","","","2.33288"
"21/6/2019","","","","2.34925"
"20/6/2019","","","","2.34313"
"19/6/2019","","","","2.38613"
"18/6/2019","","","","2.38663"
"17/6/2019","","","","2.4185"
"14/6/2019","","","","2.402"
"13/6/2019","","","","2.41025"
"12/6/2019","","","","2.42788"
"11/6/2019","","","","2.4495"
"10/6/2019","","","","2.43575"
"7/6/2019","","","","2.45063"
"6/6/2019","","","","2.453"
"5/6/2019","","","","2.47163"
"4/6/2019","","","","2.47438"
"3/6/2019","","","","2.4785"
"31/5/2019","","","","2.5025"
"30/5/2019","","","","2.52025"
"29/5/2019","","","","2.52175"
"28/5/2019","","","","2.52375"
"24/5/2019","","","","2.52488"
"23/5/2019","","","","2.52063"
"22/5/2019","","","","2.52475"
"21/5/2019","","","","2.5235"
"20/5/2019","","","","2.52338"
"17/5/2019","","","","2.52188"
"16/5/2019","","","","2.51963"
"15/5/2019","","","","2.52513"
"14/5/2019","","","","2.5245"
"13/5/2019","","","","2.518"
"10/5/2019","","","","2.52788"
"9/5/2019","","","","2.53525"
"8/5/2019","","","","2.54513"
"7/5/2019","","","","2.562"
"3/5/2019","","","","2.55988"
"2/5/2019","","","","2.56513"
"1/5/2019","","","","2.5755"
"30/4/2019","","","","2.57563"
"29/4/2019","","","","2.579"
"26/4/2019","","","","2.58275"
"25/4/2019","","","","2.58238"
"24/4/2019","","","","2.58638"
"23/4/2019","","","","2.58025"
"18/4/2019","","","","2.58113"
"17/4/2019","","","","2.5915"
"16/4/2019","","","","2.60088"
"15/4/2019","","","","2.588"
"12/4/2019","","","","2.601"
"11/4/2019","","","","2.59675"
"10/4/2019","","","","2.6035"
"9/4/2019","","","","2.58125"
"8/4/2019","","","","2.584"
"5/4/2019","","","","2.59213"
"4/4/2019","","","","2.58863"
"3/4/2019","","","","2.59775"
"2/4/2019","","","","2.60238"
"1/4/2019","","","","2.5955"
"29/3/2019","","","","2.59975"
"28/3/2019","","","","2.59175"
"27/3/2019","","","","2.601"
"26/3/2019","","","","2.59738"
"25/3/2019","","","","2.60875"
"22/3/2019","","","","2.60988"
"21/3/2019","","","","2.6015"
"20/3/2019","","","","2.607"
"19/3/2019","","","","2.61275"
"18/3/2019","","","","2.63263"
"15/3/2019","","","","2.62525"
"14/3/2019","","","","2.61463"
"13/3/2019","","","","2.61088"
"12/3/2019","","","","2.59325"
"11/3/2019","","","","2.60825"
"8/3/2019","","","","2.59663"
"7/3/2019","","","","2.60063"
"6/3/2019","","","","2.5945"
"5/3/2019","","","","2.60663"
"4/3/2019","","","","2.60763"
"1/3/2019","","","","2.5985"
"28/2/2019","","","","2.61513"
"27/2/2019","","","","2.62613"
"26/2/2019","","","","2.62888"
"25/2/2019","","","","2.63863"
"22/2/2019","","","","2.64625"
"21/2/2019","","","","2.651"
"20/2/2019","","","","2.66338"
"19/2/2019","","","","2.64125"
"18/2/2019","","","","2.64363"
"15/2/2019","","","","2.68288"
"14/2/2019","","","","2.69388"
"13/2/2019","","","","2.68375"
"12/2/2019","","","","2.69288"
"11/2/2019","","","","2.688"
"8/2/2019","","","","2.69775"
"7/2/2019","","","","2.697"
"6/2/2019","","","","2.73763"
"5/2/2019","","","","2.7385"
"4/2/2019","","","","2.73438"
"1/2/2019","","","","2.73263"
"31/1/2019","","","","2.7375"
"30/1/2019","","","","2.73625"
"29/1/2019","","","","2.74438"
"28/1/2019","","","","2.7505"
"25/1/2019","","","","2.75163"
"24/1/2019","","","","2.76475"
"23/1/2019","","","","2.77063"
"22/1/2019","","","","2.77925"
"21/1/2019","","","","2.77238"
"18/1/2019","","","","2.761"
"17/1/2019","","","","2.77575"
"16/1/2019","","","","2.78031"
"15/1/2019","","","","2.77344"
"14/1/2019","","","","2.77894"
"11/1/2019","","","","2.78731"
"10/1/2019","","","","2.79694"
"9/1/2019","","","","2.79888"
"8/1/2019","","","","2.7825"
"7/1/2019","","","","2.79681"
"4/1/2019","","","","2.80388"
"3/1/2019","","","","2.795"
"2/1/2019","","","","2.79388"
"31/12/2018","","","","2.80763"
"28/12/2018","","","","2.797"
"27/12/2018","","","","2.803"
"24/12/2018","","","","2.81344"
"21/12/2018","","","","2.82163"
"20/12/2018","","","","2.82375"
"19/12/2018","","","","2.78963"
"18/12/2018","","","","2.792"
"17/12/2018","","","","2.80363"
"14/12/2018","","","","2.80069"
"13/12/2018","","","","2.78819"
"12/12/2018","","","","2.7775"
"11/12/2018","","","","2.779"
"10/12/2018","","","","2.77594"
"7/12/2018","","","","2.77106"
"6/12/2018","","","","2.76713"
"5/12/2018","","","","2.76575"
"4/12/2018","","","","2.73888"
"3/12/2018","","","","2.75125"
"30/11/2018","","","","2.73613"
"29/11/2018","","","","2.73813"
"28/11/2018","","","","2.70663"
"27/11/2018","","","","2.706"
"26/11/2018","","","","2.70681"
